id,local_name,english_name,language,language_code,countries,continent,regions,cultures,time_of_day,time_of_day_more,type_of_dish,type_of_dish_more,utensils,drink,occasions,occasions_more,ingredients,recipe,more_details,public_cc_image_url,public_cc_image_caption,uploaded_image_name,uploaded_image_url,uploaded_image_caption
906,മത്തങ്ങ  എരിശ്ശേരി,pumpkin coconut curry,Malayalam,mal,India,Asia,,,['lunch'],,['Side dish'],,,,regular,,"coconut oil, pumpkin, mustard seeds, turmeric powder, salt, shallot, cumin, grated coconut, curry leaves, water, dryred chilli",https://www.vegrecipesofindia.com/pumpkin-erissery-onam-sadya-recipe/,,,,,,
905,കൂർക്ക മെഴുക്കുപുരട്ടി,country potato fry,Malayalam,mal,India,Asia,,,['lunch'],,['Side dish'],,,,regular,,"turmeric powder, salt, shallot, curry leaves, red Chilli Powder, dryred chilli, country potato",https://www.yummyoyummy.com/2011/02/koorkka-mezhukkupurattichinese-potato.html,,,,,,
904,പാവക്ക കൊണ്ടാട്ടം,Sun Dried Bitter Gourd fries,Malayalam,mal,India,Asia,,,"['lunch', 'dinner', 'snack']",,"['Side dish', 'Small plate / bowl served as a part of a collection']",,"Spoon, hand",,regular,,"coconut oil, salt, water, bitter guard",,,,,,,
903,തൈരു മുളകു വറുത്തതു,sun dried curd cured greenchilli fry,Malayalam,mal,India,Asia,,,['lunch'],,"['Side dish', 'Small plate / bowl served as a part of a collection']",,Hand,,regular,,"coconut oil, salt, green chilli, Curd",https://www.bawarchi.com/recipe/thairu-mulaku-oesuq0aaaeifa.html,,,,,,
902,കാന്താരി മുളകു ഇടിച്ചത്,Bird’s Eye Chilli  chutney,Malayalam,mal,India,Asia,,,"['breakfast', 'lunch', 'dinner']",,['Side dish'],,,,regular,,"coconut oil, salt, shallots, chili (bird's eye)",https://www.pachakam.com/recipes/kanthari-mulaku-chammanthi-birds-eye-chilli-chammanthi,,,,,,
901,വാഴക്കൂമ്പ് തോരൻ,Banana flower stir fry,Malayalam,mal,India,Asia,,,['lunch'],,['Side dish'],,"spoon, knife and fork, fingers, right hand,left hand",,regular,,"coconut oil, mustard seeds, turmeric powder, salt, grated coconut, green chilli, water, dryred chilli, banana flower",https://www.youtube.com/watch?v=QMGqTeMzB20,,,,,,
900,ഇടിച്ചക്ക തോരൻ,tender jack fruit stir fry,Malayalam,mal,India,Asia,South India,,['lunch'],,['Side dish'],,,,special,Jackfruit season,"mustard seeds, salt, shallot, garlic, turmeric, grated coconut, green chilli, curry leaves, water, chili (bird's eye), dryred chilli, tender jackfruit",https://www.pepperdelight.com/idichakka-thoran/,,,,,,
898,മുരിങ്ങയില തോരൻ,drumstick leaves fry,Malayalam,mal,India,Asia,,,['lunch'],,['Side dish'],,"spoon, knife and fork, fingers, right hand, left hand",,regular,,"coconut oil, mustard seeds, turmeric powder, salt, ginger, grated coconut, green chilli, curry leaves, drumstick leaves",https://www.youtube.com/watch?v=JFQ3GiatjO0,,,,,,
896,ചക്കക്കുരു തോരൻ,Jackfruit seed stir fry,Malayalam,mal,India,Asia,South India,,['lunch'],,['Side dish'],with rice,"spoon, knife and fork, fingers, right hand, left hand;",,special,Jackfruit season,"coconut oil, mustard seeds, salt, cumin, turmeric, grated coconut, green chilli, curry leaves, water, jackfruit seed, dryred chilli",https://www.pachakam.com/recipes/chakkakuru-thoran,,,,,,
894,ചക്കക്കുരു പോള തോരൻ,jackfruit seed cover stir fry,Malayalam,mal,India,Asia,Kerala,,['lunch'],,['Side dish'],,,,special,jackfruit season,"coconut oil, mustard seeds, turmeric, water, red Chilli Powder, jackfruit seed cover",,,,,,,
893,സോഡാ നാരങ്ങ വെള്ളം,carbonated lemonade,Malayalam,mal,India,Asia,,,['anytime'],,['Other'],Refreshment,,,regular,,"lemon, salt, Sugar, lemon zest, soda water",,,,,,,
891,ഏത്തക്ക മെഴുക്കുപുരട്ടി,Pantain stir fry,Malayalam,mal,India,Asia,South India,,['lunch'],,['Side dish'],,,,regular,,"coconut oil, mustard seeds, salt, shallot, turmeric, Plantain, water, red Chilli Powder",https://www.youtube.com/watch?v=FwZRCUTW_-4,,,,,,
890,കടല മിട്ടായി,Sweet groundnut bites,Malayalam,mal,India,Asia,,,['snack'],,['Dessert'],,hand,,regular,,"ghee, peanut, jaggery",,,,,,,
888,Semiya payasam,sweet vermicelli,Malayalam,mal,India,Asia,,,"['lunch', 'dinner']",,['Dessert'],,spoon,,regular,,"cardamom, cashew, Milk, Sugar, raisins, Vermicelli",,,,,,,
886,Rava Payasam,Sweet semolina,Malayalam,mal,India,Asia,South India,,"['breakfast', 'lunch']",,['Dessert'],,spoon,,regular,,"semolina, cardamom, cashew, Milk, Sugar, raisins",,,,,,,
884,പപ്പായ തോരൻ,Pappaya stir fry,Malayalam,mal,India,Asia,South India,,['lunch'],,['Side dish'],,"spoon, knife and fork, fingers, right hand, left hand",,regular,,"coconut oil, mustard seeds, salt, shallot, cumin, turmeric, green chilli, curry leaves, water, pappaya",https://www.youtube.com/watch?v=vaF_NYm2IvY,,,,,,
883,carrot beans thoran,,Malayalam,mal,India,Asia,,,['lunch'],,['Side dish'],,"spoon, knife and fork, fingers, right hand, left hand",,regular,,"carrot, mustard seeds, salt, ginger, cumin, turmeric, grated coconut, green chilli, curry leaves, Beans",,,,,,,
881,ചെറുപയർ പുഴുങ്ങിയത്,green lentils curry,Malayalam,mal,India,Asia,,,['lunch'],,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)']",,"spoon, knife and fork, fingers, right hand, left hand",,regular,,"salt, cumin, garlic, grated coconut, green chilli, curry leaves, water, green lentil",https://www.youtube.com/watch?v=UFr9HfYmh40,,,,,,
880,ചേമ്പ് പുഴുങ്ങിയ,Boiled Colocasia,Malayalam,mal,India,Asia,South India,,['breakfast'],,['Main dish - eaten with sides'],served with chilli chutney,"spoon, knife and fork, fingers, right hand, left hand",,regular,coclacsia season,"salt, water, Colocasia",,,,,,,
879,ചേന പുഴുങ്ങിയത്,boiled elephant yam,Malayalam,mal,India,Asia,South India,,"['breakfast', 'anytime']",,['Main dish - eaten with sides'],,"spoon, knife and fork, fingers, right hand, left hand",,regular,During Yam season,"salt, water, elephant yam",,,,,,,
878,kappa puzhigiyathu,boiled tapioca,Malayalam,mal,India,Asia,South India,,"['breakfast', 'anytime']",,['Main dish - eaten with sides'],Often eastedn with chilli chutney,"spoon, knife and fork, fingers, right hand, left hand",,regular,,"salt, water, tapioca",https://www.kothiyavunu.com/2011/11/kappa-puzhungiyathu-with-kanthari/,,,,,,
877,thenga chammanthi,Coconut Chutney,Malayalam,mal,India,Asia,South India,,['anytime'],,['Side dish'],,"spoon, knife and fork, fingers, right hand, left hand",,regular,,"mustard seeds, salt, cumin, grated coconut, green chilli, curry leaves, water",https://www.indianhealthyrecipes.com/coriander-coconut-chutney/,,,,,,
425,Moru curry/pulissery,Seasoned butter milk,Malayalam,mal,India,Asia,South India,,['lunch'],,['Side dish'],,hand; spoon,,regular,,"coconut oil, mustard seeds, turmeric powder, fenugreek, grated coconut, green chilli, curry leaves, red chilli, Curd",https://www.sharmispassions.com/moru-curry-recipe-kerala/,"This has many variations. This is the basic version. You can add other vegetables like ash guard,cucmber, mango , plantain",,,,,
424,Kadachakka thoran,spicy breadfruit stir fry,Malayalam,mal,India,Asia,Kerala,,['lunch'],,['Side dish'],,hand; fork,,special,summers - availability of the breadfruit,"coconut oil, mustard seeds, fenugreek, ginger, cumin, grated coconut, curry leaves, red chilli, breadfruit, shallots",,,,,,,
422,Mambazha Pulissery,Kerala Style Ripe Mango Curry,Malayalam,mal,India,Asia,Keralam,,['lunch'],,['Side dish'],,hand; spoon,,special,based on the availability of mangoes,"mango, mustard seeds, fenugreek, salt, cumin, grated coconut, green chilli, curry leaves, red chilli, Curd",https://www.sharmispassions.com/mambazha-pulissery-recipe-kerala-moru/,This is usually served with rice,,,,,
421,Neyyappam,,Malayalam,mal,India,Asia,Kerala,,"['snack', 'anytime']",,"['Small plate / bowl served as a part of a collection', 'Dessert']",,fingers,,both,,"ghee, banana, cardamom, ginger, rice, flour, sesame, Desiccated coconut, jaggery",https://nasfoodcorner.com/neyyappam/,This is also often given as an offering from the temples,,,,,
420,Pazham pori (ethakka appam),Plantain fritters,Malayalam,mal,India,Asia,Kerala,,"['snack', 'anytime']",,['Small plate / bowl served as a part of a collection'],,fingers; spoon; fork,,both,,"coconut oil, turmeric powder, Sugar, Plantain, water, All-purpose flour",https://foodiesroof.com/pazham-pori-banana-fritters-ethakka-appam/,,,,,,
365,Beef roast,,Malayalam,mal,India,Asia,Kerala,,['anytime'],,"['Starter', 'Side dish', 'Small plate / bowl for sharing']",,"Spoon, fork","Wine,  alcohol",both,Christmas,beef,https://www.pepperdelight.com/beef-ularthiyathu-dry-roast/,,,,,,
364,Aviyal,,Malayalam,mal,India,Asia,Kerala,,['lunch'],,['Side dish'],,"Hand, spoon",No,both,Onam,Vegetables,https://food.ndtv.com/recipe-kerala-style-avial-486444,,,,,,
51,Chakka puzhukku,,Malayalam,mal,India,Asia,Kerala,South India,['anytime'],,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,"Hands, spoon, fork","Coffee, tea",special,Jackfruit season,"jackfruit, grated coconut, green chilli, curry leaves",https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.youtube.com/watch%3Fv%3D_JOYSGo08hI&ved=2ahUKEwjvtKWJq4-FAxXPZUEAHQlvC5UQtwJ6BAgVEAI&usg=AOvVaw3l83dkOAeVUL2qA9GKnX_3,,,,,,
45,Karimeen Pollichathu,Not that i know of,Malayalam,mal,India,Asia,Kerala,,"['lunch', 'dinner']",,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,Hand,No,both,Pearl spot fish season,"onion, fish, coconut milk, pearl spot fish, bananaleaf, indian spice",https://www.namscorner.com/meen-pollichathu-recipe-kerala-style-fish-pollichathu/,It is very specific to state of Kerala,,,,,
918,Rasam,tangy tomato soup,"Malayalam, Tamil, Kannada","mal, tam, kan",India,Asia,South India,,['lunch'],,['Side dish'],,,,regular,,"tomato, coconut oil, mustard seeds, fenugreek, salt, ginger, cumin, garlic, curry leaves, water, peppercorn, coriander seed, Ukwaju/tamarind, dryred chilli, Green chilies, hing",,,,,,,
168,Pakhala,Cooked rice lightly fermented in water,Oriya,ori,India,Asia,"Odisha, Orissa",,['lunch'],,['Main dish - eaten with sides'],,"Fingers, plate",,regular,,"ginger, rice, green chilli, water",,,,,,,
922,boondi masala,boondi masala,Telugu,tel,India,Asia,Andra pradesh,,['lunch'],,['Side dish'],,,,regular,,"tomato, sunflower oil, turmeric powder, fenugreek, red chilli, water, garlic and ginger paste, boondi",,,,,,,
449,Maru Bhajia,Potato bhajia,Hindi,hin,"India, Kenya","Asia, Africa","Coast, Indian-Kenyans","Swahili, Indians",['anytime'],,"['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,"fork, right hand",,regular,,"salt, baking soda, coriander, All-purpose flour, Oil, gram flour, Ajwa seeds, Potatoes,crushed garlic, crushed ginger,red chilli powder,chopped coriander leaves",,,,,,,
338,Tempeh mendoan,,Bahasa Indonesia,ind,Indonesia,Asia,Purwokerto,,"['lunch', 'dinner', 'snack', 'anytime']",,"['Side dish', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,"Left hand, right hand, fingers, spoon and fork",,regular,,"rice flour, salt, tempeh, shallot, garlic, flour, egg, spring onion, pepper, water, coriander seed",https://www.protempeh.com/tempeh-mendoan,,,,,,
337,Tempeh goreng,,Bahasa Indonesia,ind,Indonesia,Asia,"Central Java, East Java",,"['lunch', 'dinner', 'snack', 'anytime']",,"['Side dish', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,,,regular,,tempeh,,"This is a typical way to prepare tempeh, which is to fry it sometimes with extra spices like garlic.",,,,,
332,Tumis Buncis,,Bahasa Indonesia,ind,Indonesia,Asia,,,"['lunch', 'dinner']",,"['Salad', 'Side dish', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,Spoon and fork,,regular,,"oyster sauce, garlic, Green bean, red chilli, chicken stock",https://www.fimela.com/amp/5220000/5-resep-tumis-buncis-praktis-sederhana-dan-rendah-kalori,,,,,,
328,Sambal matah,,Bahasa Indonesia,ind,Indonesia,Asia,Bali,,"['lunch', 'dinner']",,"['Sauce', 'Side dish', 'Small plate / bowl served as a part of a collection']",,Spoon,,regular,,"salt, shallot, garlic, lime, green chilli, pepper, red chilli, chillis, Lemongrass, shrimp paste, cooking oil, Kaffir lime, Kaffir lime leaves",https://whattocooktoday.com/sambal-matah.html,Spicy but very refreshing due to its acidity. Pairs very well with grilled fish and seafood.,,,,,
253,Lemper,,Bahasa Indonesia,ind,Indonesia,Asia,,,['snack'],,"['Side dish', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection', 'Other']",,"Left hand, right hand, fingers",,regular,,"rice, chicken, fish, Glutinous rice, banana leaf",,,,,,,
252,Rendang,,Bahasa Indonesia,ind,Indonesia,Asia,West Sumatra,"Padang, Minangkabau","['lunch', 'dinner']",,"['Side dish', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,Spoon and fork,,both,,"ginger, shallot, beef, garlic, turmeric, coconut milk, galangal, Lemongrass",,The dish is originally from Indonesia (from West Sumatra region) but did then spread into Malaysia where they have their own take on it.,,,,,
251,Bubur ayam,,Bahasa Indonesia,ind,Indonesia,Asia,,,['breakfast'],,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,Spoon and fork,,regular,,"ginger, rice, chicken, chicken stock, MSG",,,,,,,
245,Gurame goreng,,Bahasa Indonesia,ind,Indonesia,Asia,West Java,Sunda,"['lunch', 'dinner']",,"['Side dish', 'Main dish - eaten with sides', 'Small plate / bowl for sharing']",,"left hand, right hand, fingers, spoon and fork",,both,,"flour, gourami, gourami fish",,The special thing about gurame goreng is that the fish is prepared in such a way to make it look as though it’s dancing or flying; sometimes it is referred to as Gurame Goreng Terbang (flying fried gourami fish) or Gurame Goreng Kipas (hand fan-shaped fried gourami fish),,,,,
243,Udang goreng mentega,,Bahasa Indonesia,ind,Indonesia,Asia,,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,"Right hand, left hand, fingers,  spoon and fork",,special,,"lobster, butter",,"In Bahasa Indonesia the word Udang can be translated into shrimp, prawn or lobster. If you want to differentiate you can add adjectives like Kecil (small) or Besar (big) but these are not necessary.",,,,,
242,Ikan bakar; udang bakar; ayam bakar,,Bahasa Indonesia,ind,Indonesia,Asia,,,"['lunch', 'dinner']",,"['Side dish', 'Main dish - eaten with sides']",,spoon and fork,,both,,"chicken, fish, Prawn",,,,,,,
90,Nasi Goreng,,Bahasa Indonesia,ind,Indonesia,Asia,,,['anytime'],,['Main dish - stand alone (e.g. one pot meal)'],,Spoon,,regular,,"carrot, onion, sunflower oil, rice, egg, Green bean, Kecap manis",,,,,,,
534,Nasi Rendang,Rice with Flavorful meet dish,Bahasa Indonesia,ind,Indonesia,Asia,Sumatran Minangkabau Region,,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,"Spoon, fork",,regular,,"Vegetables, Rice, Chili Beef, Caramelized, Sambal, Acar",,,,,,,
250,Satay,,Bahasa Indonesia,ind,"Indonesia, Malaysia",Asia,,,['anytime'],,"['Side dish', 'Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,"Left hand, right hand, fingers",,both,,"soy sauce, shallot, rabbit, chicken, Goat Meat, peanut, sweet soy sauce",,"Satay refers to specifically anything that is on skewers and typically grilled. The skewer is the defining feature of satay. Common sauces include peanut sauce, kecap manis 
(sweet soy sauce), and soy sauce.",,,,,
254,Kaastengel,,"Bahasa Indonesia, Dutch","ind, nld","Indonesia, Netherlands","Asia, Europe",The Netherlands,,['snack'],,['Other'],,Fingers,,both,"Christmas, Eid","cheese, salt, flour, Milk, Edam cheese",https://whattocooktoday.com/kue-kastengel.html,"Originally a Dutch snack, it was brought over to Indonesia during and thanks to colonialism.",,,,,
787,Risotto,,Italian,ita,Italy,Europe,Lombardia,,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,spoon,wine,regular,,"rice, Broth",,,https://upload.wikimedia.org/wikipedia/commons/6/68/-2019-12-22_Mushroom_Risotto_with_onion_and_herbs_finished_with_Parmesan_and_Mushroom%2C_Trimingham.JPG,risotto served on a white plate with zucchini pieces on top and coriander garnish,,,
786,Tortellini,,Italian,ita,Italy,Europe,Bologna,,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,fork,wine,regular,,"cheese, pork, wheat, egg",,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Fresh_tortellini.jpg/800px-Fresh_tortellini.jpg?20090710014230,tertellini in sause served in a white plate,,,
785,Tiramisù,Tiramisu,Italian,ita,Italy,Europe,Veneto,,"['lunch', 'dinner', 'snack']",,['Dessert'],,spoon,coffee,regular,,"ground coffee, mascarpone cheese, custard, biscuits",,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Classic_Italian_Tiramisu-3_%2829989504485%29.jpg/800px-Classic_Italian_Tiramisu-3_%2829989504485%29.jpg?20210307132726,a slice of tiramisu on a white plate,,,
743,Katsudon,no,Japanese,jpn,Japan,Asia,,,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,chopsticks,any drink,regular,,"onion, pork, soy sauce, mirin, rice, egg",,,https://upload.wikimedia.org/wikipedia/commons/c/c9/Katsudon_of_Origin_Bento.jpg,"deep red bowl of Katsudon, the cooked breaded cutlet covered in egg with light pink pickles",,,
130,生ゆばのお刺身,Yuba Sashimi,Japanese,jpn,Japan,Asia,Kyoto,,"['lunch', 'dinner', 'snack']",,"['Side dish', 'Small plate / bowl served as a part of a collection']",,Chopsticks,,regular,,"tofu, soy milk",https://cookpad.com/recipe/6854628,"Perhaps it is very difficult to get raw-yuba but very common in Kyoto, Japan.",No CC Images Available,,,,
600,切り干し大根の煮物,Simmered dried strips of daikon radish,Japanese,jpn,Japan,Asia,,,"['breakfast', 'lunch', 'dinner']",,['Side dish'],,Chopsticks,,regular,,"sesame oil, soy sauce, mirin, Dashi (soup made from kombu seaweed, shiitake mushrooms, dried sardines, bonito flakes, etc.), dried strips of daikon radish, Chikuwa (Japanese fish paste cake), Shichimi (seven flavours)",https://chefgohan.gnavi.co.jp/detail/151,,https://live.staticflickr.com/3599/3619527026_a275b67e50_k.jpg,simmered dried strips of daikon radish in a small white bowl on a wooden table,,,
599,すき焼き,Sukiyaki,Japanese,jpn,Japan,Asia,,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,Chopsticks,,regular,,"onion, soy sauce, mirin, beef, Sugar, egg, Shiitake mushroom, Dashi (soup made from kombu seaweed, shiitake mushrooms, dried sardines, bonito flakes, etc.), grilled tofu, shirataki (noodles made from the starch of Konjac), Japanese leek, Enoki mushroom, crown daisy",https://chefgohan.gnavi.co.jp/detail/150,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Sukiyaki123.jpg,"black bowl of sukiyaki containing thinly sliced beef, cut tofu, spring onion, vegtable leaves and mushrooms in broth",,,
