id,seed,local_name,apologize,not known,not real,take a guess,describe
150,0,كحك,False,False,False,False,"`كحك` is a traditional Egyptian pastry that is commonly associated with celebrations such as Eid al-Fitr, a religious holiday marking the end of Ramadan. It is typically prepared by mixing flour, sugar, butter, baking powder, and a variety of spices such as anise and mahlab to create a dough that is then shaped into round cookies or decorative molds. The cookies are often stuffed with fillings like dates, nuts, or a sweet mixture made from sugar and tahini. `كحك` is then baked until golden brown and is often topped with powdered sugar before serving. This pastry is known for its rich, buttery flavor and its soft, crumbly texture, making it a favorite treat during special occasions in Egypt."
150,1,كحك,False,False,False,False,"`كحك` is a traditional Egyptian pastry that is typically made during special occasions and holidays such as Eid al-Fitr and Easter. It is a sweet, buttery cookie that is filled with a mixture of nuts, dates, and sometimes honey or molasses. The dough is usually flavored with spices such as cinnamon, nutmeg, and anise. `كحك` is often shaped into crescents or rounds and may be topped with sesame seeds or powdered sugar. It is a popular treat that is enjoyed during festive gatherings and celebrations in Egypt."
150,2,كحك,False,False,False,False,"`كحك` is a traditional Egyptian food item that is typically prepared and enjoyed during special occasions, such as Eid celebrations. It is essentially a sweet butter cookie or biscuit that is often filled with a variety of ingredients like dates, nuts, or a sweet paste made from honey and sesame seeds. The dough for `كحك` is usually made with flour, butter, sugar, and aromatic spices like anise and mahlab, giving it a unique and rich flavor. After baking, the cookies are often coated with powdered sugar or sometimes decorated with sesame seeds or nuts. `كحك` is commonly exchanged as gifts among family and friends during holidays and is often served with tea or coffee."
150,3,كحك,False,False,False,False,"`كحك` is a traditional Egyptian sweet cookie or biscuit that is typically prepared and enjoyed during Eid al-Fitr, which marks the end of Ramadan. It is a festive treat that is often made at home or purchased from bakeries and food markets across Egypt during the holiday season. These cookies are usually round in shape and are characterized by their sweet and crumbly texture. `كحك` is often flavored with ingredients such as sesame seeds, anise, cinnamon, and orange blossom water, giving it a unique and aromatic taste. It is common for families and friends to exchange `كحك` as gifts during Eid al-Fitr, symbolizing blessings, unity, and joy. Overall, `كحك` holds a special place in Egyptian culture and cuisine, particularly during religious and celebratory occasions."
150,4,كحك,False,False,False,False,"`كحك` is a traditional Egyptian pastry that is commonly prepared and enjoyed during festive occasions, particularly during the Muslim holiday of Eid al-Fitr. It is a sweet, buttery cookie that is typically made with flour, butter, sugar, and various spices such as cinnamon and nutmeg. The dough is shaped into rounds or other decorative shapes before being baked to a golden brown color. After baking, the cookies are often topped with powdered sugar or sesame seeds. `كحك` is usually served with tea or Arabic coffee and is a symbol of celebration and hospitality in Egyptian culture."
145,0,ممبار,False,False,False,False,"`ممبار`, also known as ""Mambar"" or ""Mambarah,"" is a traditional Egyptian dish that consists of rice-stuffed sheep intestines. The dish is seasoned with a variety of herbs and spices, including cumin, coriander, garlic, and sometimes mint. The intestines are boiled or steamed until tender, then sliced and served with rice and a tomato-based sauce. `ممبار` is considered a delicacy in Egyptian cuisine and is typically prepared for special occasions and celebrations. It is a rich and flavorful dish that is enjoyed by many in Egypt."
145,1,ممبار,False,False,False,False,"`ممبار` is a popular Egyptian dish that is similar to meatballs. It is made by mixing ground meat (usually beef or lamb) with various spices and herbs, such as cumin, coriander, and parsley. The mixture is then shaped into small, round balls and either fried or baked until they are browned and cooked through. `ممبار` can be served as an appetizer or as part of a main meal, often accompanied by rice, bread, or a salad. It is a flavorful and satisfying dish that is enjoyed by many in Egypt."
145,2,ممبار,False,False,False,False,"`ممبار` is a popular dish in Egypt, particularly enjoyed during the holy month of Ramadan. It is a deep-fried stuffed roll made from thinly rolled dough that is filled with a mixture of seasoned ground beef or lamb, onions, parsley, and sometimes pine nuts. The filling is rolled up in the dough like a cigar, then cut into bite-sized pieces and deep-fried until golden and crispy. `ممبار` is typically served hot and is commonly enjoyed with tahini sauce or a spicy dipping sauce. It is a savory and indulgent dish that is commonly found in Egyptian households and street food stalls during Ramadan and other special occasions."
145,3,ممبار,False,False,False,False,"`ممبار` is a popular Egyptian dish that consists of stuffed grape leaves. The grape leaves are typically filled with a mixture of rice, minced meat (usually beef or lamb), onions, herbs like parsley and dill, and various spices such as cumin and coriander. The filled grape leaves are then rolled into small parcels and cooked in a flavorful broth made from ingredients like lemon juice, garlic, and tomato sauce. `ممبار` is often served as an appetizer or side dish in Egyptian cuisine and is enjoyed for its delicious and savory flavor profile."
145,4,ممبار,False,False,False,False,"`ممبار` is a traditional Egyptian dish that is similar to meatballs or kofta. It is typically made from ground beef or lamb mixed with a variety of spices and herbs, such as cumin, coriander, and parsley. The meat mixture is then shaped into small balls and either fried or baked until cooked through. `ممبار` can be served as an appetizer or as a main dish, often accompanied by rice, pita bread, and a dipping sauce such as tahini or tzatziki. This dish is popular in Egyptian cuisine and is enjoyed by many for its savory and flavorful taste."
143,0,محشي,False,False,False,False,"محشي (Mahshi) is a popular and traditional dish in Egypt that consists of vegetables such as tomatoes, zucchinis, eggplants, bell peppers, and grape leaves that are stuffed with a mixture of seasoned rice and sometimes minced meat. The filling is typically made with a combination of rice, onions, herbs like parsley and dill, and spices such as cumin, paprika, and cinnamon. The stuffed vegetables are then cooked in a savory tomato-based broth until tender. Mahshi is typically served as a main dish during festive occasions or family gatherings. It is a flavorful and nutritious dish that is loved by many in Egypt and across the Middle East."
