id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
698,Plantain mur avec légumes sautés,Africa,2,True,Nigeria.,Cameroon,"['tomato', 'onion', 'oil']","tomato, onion, chicken, pepper, Vegetables, Plantain, Oil","['plantains', 'bell peppers', 'onions', 'tomatoes', 'garlic', 'ginger', 'spices', 'salt', 'oil', 'scotch bonnet peppers']","['tomato', 'onion', 'pepper', 'vegetables', 'plantain', 'oil', 'bell peppers', 'garlic', 'ginger', 'spices', 'salt', 'scotch bonnet peppers']"
698,Plantain mur avec légumes sautés,Africa,3,False,Haiti,Cameroon,"['tomato', 'onion', 'pepper', 'Vegetables', 'Plantain', 'Oil']","tomato, onion, chicken, pepper, Vegetables, Plantain, Oil","['Plantains', 'Onions', 'Bell peppers', 'Tomatoes', 'Garlic', 'Scotch bonnet peppers', 'Vegetable oil', 'Salt', 'Black pepper', 'Spices']","['tomato', 'onion', 'chicken', 'pepper', 'Vegetables', 'Plantain', 'Oil', 'Bell peppers', 'Garlic', 'Scotch bonnet peppers', 'Salt', 'Black pepper', 'Spices']"
698,Plantain mur avec légumes sautés,Africa,4,False,Haiti,Cameroon,"['tomato', 'onion', 'pepper', 'Plantain', 'Oil']","tomato, onion, chicken, pepper, Vegetables, Plantain, Oil","['plantains', 'onions', 'peppers', 'tomatoes', 'garlic', 'ginger', 'vegetable oil', 'salt', 'pepper', 'seasoning']","['tomato', 'onion', 'chicken', 'pepper', 'Vegetables', 'Plantain', 'Oil', 'garlic', 'ginger', 'vegetable oil', 'salt', 'seasoning']"
696,riz haricot,Africa,0,False,France,Cameroon,"['rice', 'onion', 'pepper', 'Oil']","onion, rice, pepper, meat, Beans, Oil","['rice', 'red kidney beans', 'tomatoes', 'onions', 'garlic', 'bell peppers', 'salt', 'pepper', 'vegetable oil', 'spices']","['onion', 'rice', 'pepper', 'meat', 'beans', 'oil', 'red kidney beans', 'tomatoes', 'garlic', 'bell peppers', 'salt', 'spices']"
696,riz haricot,Africa,1,False,France,Cameroon,"['rice', 'onion', 'pepper', 'oil']","onion, rice, pepper, meat, Beans, Oil","['rice', 'red kidney beans', 'onions', 'tomatoes', 'bell peppers', 'garlic', 'ginger', 'vegetable oil', 'salt', 'spices']","['onion', 'rice', 'pepper', 'meat', 'beans', 'oil', 'red kidney beans', 'tomatoes', 'bell peppers', 'garlic', 'ginger', 'vegetable oil', 'salt', 'spices']"
696,riz haricot,Africa,2,False,France,Cameroon,"['onion', 'rice', 'pepper', 'oil']","onion, rice, pepper, meat, Beans, Oil","['rice', 'red kidney beans', 'onions', 'tomatoes', 'bell pepper', 'garlic', 'ginger', 'hot pepper', 'spices', 'oil']","['onion', 'rice', 'pepper', 'meat', 'Beans', 'Oil', 'red kidney beans', 'tomatoes', 'bell pepper', 'garlic', 'ginger', 'hot pepper', 'spices']"
696,riz haricot,Africa,3,False,France,Cameroon,"['rice', 'beans', 'onion']","onion, rice, pepper, meat, Beans, Oil","['rice', 'beans', 'onion', 'red bell pepper', 'tomato paste', 'garlic', 'ginger', 'maggi cubes', 'salt', 'vegetable oil']","['onion', 'rice', 'pepper', 'meat', 'Beans', 'Oil', 'red bell pepper', 'tomato paste', 'garlic', 'ginger', 'maggi cubes', 'salt', 'vegetable oil']"
696,riz haricot,Africa,4,False,France,Cameroon,"['rice', 'onion', 'pepper', 'oil']","onion, rice, pepper, meat, Beans, Oil","['rice', 'kidney beans', 'tomatoes', 'onions', 'bell peppers', 'garlic', 'ginger', 'chili peppers', 'salt', 'vegetable oil']","['onion', 'rice', 'pepper', 'meat', 'Beans', 'Oil', 'kidney beans', 'tomatoes', 'bell peppers', 'garlic', 'ginger', 'chili peppers', 'salt', 'vegetable oil']"
703,Kati-Kati,Africa,0,False,Kenya,Cameroon,"['salt', 'garlic', 'chicken', 'pepper', 'Tomato', 'Onions']","salt, garlic, chicken, pepper, Palm oil, Tomato, Onions, spices","['chicken', 'peanut butter', 'tomato paste', 'onion', 'garlic', 'ginger', 'hot pepper', 'salt', 'vegetable oil', 'water']","['salt', 'garlic', 'chicken', 'pepper', 'tomato', 'onions']"
703,Kati-Kati,Africa,1,False,Kenya,Cameroon,"['salt', 'garlic', 'chicken', 'onion', 'tomato']","salt, garlic, chicken, pepper, Palm oil, Tomato, Onions, spices","['Chicken', 'Peanut butter', 'Onion', 'Tomato paste', 'Bell peppers', 'Garlic', 'Ginger', 'Hot pepper', 'Vegetable oil', 'Salt']","['salt', 'garlic', 'chicken', 'pepper', 'Tomato', 'Onions', 'Palm oil', 'spices', 'Peanut butter', 'Tomato paste', 'Bell peppers', 'Ginger', 'Hot pepper', 'Vegetable oil']"
703,Kati-Kati,Africa,2,False,Kenya,Cameroon,"['salt', 'garlic', 'chicken', 'pepper', 'Palm oil', 'Tomato', 'Onions']","salt, garlic, chicken, pepper, Palm oil, Tomato, Onions, spices","['Chicken', 'Onions', 'Tomatoes', 'Garlic', 'Ginger', 'Bell peppers', 'Chili peppers', 'Peanut butter', 'Coconut milk', 'Palm oil']","['salt', 'garlic', 'chicken', 'pepper', 'Palm oil', 'Tomato', 'Onions', 'spices', 'Ginger', 'Bell peppers', 'Chili peppers', 'Peanut butter', 'Coconut milk']"
703,Kati-Kati,Africa,3,False,Kenya,Cameroon,"['salt', 'garlic', 'chicken', 'pepper', 'Palm oil', 'Tomato', 'Onions', 'spices']","salt, garlic, chicken, pepper, Palm oil, Tomato, Onions, spices","['Chicken', 'Onions', 'Bell peppers', 'Tomatoes', 'Garlic', 'Ginger', 'Scotch bonnet peppers', 'Peanut butter', 'Palm oil', 'Spices (such as curry powder, thyme, and paprika)']","['salt', 'garlic', 'chicken', 'pepper', 'Palm oil', 'Tomato', 'Onions', 'spices', 'Bell peppers', 'Ginger', 'Scotch bonnet peppers', 'Peanut butter', 'Spices (such as curry powder, thyme, and paprika)']"
703,Kati-Kati,Africa,4,False,Kenya,Cameroon,"['salt', 'garlic', 'chicken', 'pepper', 'Tomato', 'Onions', 'spices']","salt, garlic, chicken, pepper, Palm oil, Tomato, Onions, spices","['chicken', 'onion', 'garlic', 'ginger', 'tomato', 'green bell pepper', 'red bell pepper', 'scotch bonnet pepper', 'vegetable oil', 'spices']","['salt', 'garlic', 'chicken', 'pepper', 'Palm oil', 'Tomato', 'Onions', 'spices', 'ginger', 'green bell pepper', 'red bell pepper', 'scotch bonnet pepper', 'vegetable oil']"
589,Nékoo,Africa,0,False,Iran,Cameroon,"['tomato', 'onion']","tomato, onion, salt, peanut paste, Cornflour, dried moringa, fresh meat, dalan or tchoukkori","['plantains', 'palm oil', 'onion', 'bell peppers', 'tomatoes', 'garlic', 'ginger', 'hot pepper', 'fresh fish', 'seasoning cubes']","['tomato', 'onion', 'salt', 'peanut paste', 'Cornflour', 'fresh meat', 'plantains', 'palm oil', 'bell peppers', 'garlic', 'ginger', 'hot pepper', 'seasoning cubes']"
589,Nékoo,Africa,1,False,Iran,Cameroon,"['onion', 'salt']","tomato, onion, salt, peanut paste, Cornflour, dried moringa, fresh meat, dalan or tchoukkori","['black-eyed beans', 'onion', 'garlic', 'ginger', 'Scotch bonnet peppers', 'palm oil', 'ground crayfish', 'seasoning cubes', 'salt', 'water']","['tomato', 'onion', 'salt', 'peanut paste', 'Cornflour', 'dried moringa', 'fresh meat', 'dal', 'tchoukkori', 'black-eyed beans', 'garlic', 'ginger', 'Scotch bonnet peppers', 'palm oil', 'ground crayfish', 'seasoning cubes', 'water']"
589,Nékoo,Africa,2,False,Iran,Cameroon,"['onion', 'salt']","tomato, onion, salt, peanut paste, Cornflour, dried moringa, fresh meat, dalan or tchoukkori","['plantains', 'black-eyed peas', 'palm oil', 'onions', 'bell peppers', 'garlic', 'scotch bonnet peppers', 'smoked fish', 'seasoning cubes', 'salt']","['tomato', 'onion', 'salt', 'peanut paste', 'Cornflour', 'dried moringa', 'fresh meat', 'dalàn', 'tchoukkori', 'plantains', 'black-eyed peas', 'palm oil', 'bell peppers', 'garlic', 'scotch bonnet peppers', 'smoked fish', 'seasoning cubes']"
589,Nékoo,Africa,3,False,Iraq.,Cameroon,"['tomato', 'onion', 'salt']","tomato, onion, salt, peanut paste, Cornflour, dried moringa, fresh meat, dalan or tchoukkori","['plantains', 'peanuts', 'okra', 'tomato', 'onion', 'garlic', 'ginger', 'palm oil', 'chili pepper', 'salt']","['tomato', 'onion', 'salt', 'peanut paste', 'peanuts', 'garlic', 'ginger', 'palm oil', 'chili pepper']"
589,Nékoo,Africa,4,False,Iran,Cameroon,"['tomato', 'onion', 'peanut butter']","tomato, onion, salt, peanut paste, Cornflour, dried moringa, fresh meat, dalan or tchoukkori","['chicken', 'plantains', 'peanut butter', 'tomatoes', 'onions', 'garlic', 'ginger', 'palm oil', 'hot peppers', 'maggi cubes']","['tomato', 'onion', 'peanut paste', 'salt', 'dalan or tchoukkori', 'Cornflour', 'dried moringa', 'fresh meat', 'chicken', 'plantains', 'peanut butter', 'garlic', 'ginger', 'palm oil', 'hot peppers', 'maggi cubes']"
487,Le pilé plantain,Africa,0,True,Cameroon,Cameroon,"['palm oil', 'salt', 'plantains']","palm oil, salt, beancurd, Plantain","['plantains', 'onion', 'garlic', 'ginger', 'green bell pepper', 'palm oil', 'salt', 'maggi cubes', 'hot pepper', 'water']","['palm oil', 'salt', 'beancurd', 'Plantain', 'onion', 'garlic', 'ginger', 'green bell pepper', 'maggi cubes', 'hot pepper', 'water']"
487,Le pilé plantain,Africa,1,False,Nigeria,Cameroon,"['palm oil', 'salt']","palm oil, salt, beancurd, Plantain","['Plantains', 'Red palm oil', 'Onions', 'Tomatoes', 'Bell peppers', 'Garlic', 'Ginger', 'Scotch bonnet peppers', 'Stock cubes', 'Salt']","['palm oil', 'salt', 'beancurd', 'Plantain', 'Onions', 'Tomatoes', 'Bell peppers', 'Garlic', 'Ginger', 'Scotch bonnet peppers', 'Stock cubes']"
487,Le pilé plantain,Africa,2,False,Nigeria,Cameroon,"['palm oil', 'salt', 'plantain']","palm oil, salt, beancurd, Plantain","['plantains', 'red palm oil', 'onion', 'garlic', 'ginger', 'salt', 'pepper', 'seasoning cube', 'water', 'optional ingredients: vegetables, meat or fish']","['palm oil', 'salt', 'beancurd', 'Plantain', 'onion', 'garlic', 'ginger', 'pepper', 'seasoning cube', 'water', 'optional ingredients: vegetables, meat or fish']"
487,Le pilé plantain,Africa,3,False,Nigeria,Cameroon,"['palm oil', 'salt']","palm oil, salt, beancurd, Plantain","['green plantains', 'red palm oil', 'onion', 'garlic', 'ginger', 'tomato', 'bell pepper', 'hot pepper', 'maggi cube', 'salt']","['palm oil', 'salt', 'beancurd', 'Plantain', 'green plantains', 'red palm oil', 'onion', 'garlic', 'ginger', 'tomato', 'bell pepper', 'hot pepper', 'maggi cube']"
487,Le pilé plantain,Africa,4,True,Nigeria,Cameroon,"['palm oil', 'salt', 'plantain']","palm oil, salt, beancurd, Plantain","['plantains', 'red palm oil', 'onions', 'garlic', 'chili peppers', 'bell peppers', 'tomatoes', 'maggi cubes', 'salt', 'pepper']","['palm oil', 'salt', 'beancurd', 'Plantain', 'onions', 'red palm oil', 'garlic', 'chili peppers', 'bell peppers', 'tomatoes', 'maggi cubes', 'pepper']"
390,Ndolè,Africa,0,True,Cameroon,Cameroon,"['beef', 'garlic', 'leek', 'Crayfish', 'onions']","beef, garlic, leek, Crayfish, cooking oil, Ndole leaves, ""le secret"" (a Cameroonian spice mix consisting of round African nutmeg, African pepper (pebe), and others), onions, Peanuts","['bitterleaf', 'palm oil', 'groundnut paste', 'onions', 'garlic', 'ginger', 'hot pepper', 'meat (chicken, beef, fish)', 'crayfish', 'seasoning cubes']","['beef', 'garlic', 'crayfish', 'onions', 'Ndole leaves', 'peanuts', 'bitterleaf', 'palm oil', 'groundnut paste', 'ginger', 'hot pepper', 'meat (chicken, beef, fish)', 'seasoning cubes']"
390,Ndolè,Africa,1,True,Cameroon,Cameroon,"['beef', 'crayfish', 'onions', 'peanuts']","beef, garlic, leek, Crayfish, cooking oil, Ndole leaves, ""le secret"" (a Cameroonian spice mix consisting of round African nutmeg, African pepper (pebe), and others), onions, Peanuts","['bitterleaf', 'meat (beef, chicken, or fish)', 'crayfish', 'palm oil', 'onions', 'peanut butter', 'maggi cubes', 'salt', 'hot pepper', 'water']","['beef', 'garlic', 'leek', 'Crayfish', 'cooking oil', 'Ndole leaves', 'le secret', 'onions', 'Peanuts', 'bitterleaf', 'meat (beef, chicken, or fish)', 'palm oil', 'peanut butter', 'maggi cubes', 'salt', 'hot pepper', 'water']"
390,Ndolè,Africa,2,True,Cameroon,Cameroon,"['beef', 'garlic', 'onions', 'crayfish', 'peanuts']","beef, garlic, leek, Crayfish, cooking oil, Ndole leaves, ""le secret"" (a Cameroonian spice mix consisting of round African nutmeg, African pepper (pebe), and others), onions, Peanuts","['bitterleaf', 'peanuts', 'palm oil', 'onions', 'garlic', 'ginger', 'meat (beef, chicken, or fish)', 'shrimp', 'stockfish', 'crayfish']","['beef', 'garlic', 'onions', 'crayfish', 'peanuts']"
390,Ndolè,Africa,3,True,Cameroon,Cameroon,"['garlic', 'onions', 'crayfish']","beef, garlic, leek, Crayfish, cooking oil, Ndole leaves, ""le secret"" (a Cameroonian spice mix consisting of round African nutmeg, African pepper (pebe), and others), onions, Peanuts","['bitterleaf', 'palm nut cream', 'onions', 'garlic', 'ginger', 'meat/fish (typically goat meat or shrimp)', 'bell peppers', 'seasoning cubes', 'crayfish', 'hot pepper']","['beef', 'garlic', 'leek', 'Crayfish', 'cooking oil', 'Ndole leaves', 'le secret', 'onions', 'Peanuts', 'bitterleaf', 'palm nut cream', 'ginger', 'meat/fish', 'bell peppers', 'seasoning cubes', 'hot pepper']"
390,Ndolè,Africa,4,True,Cameroon.,Cameroon,"['beef', 'garlic', 'onions', 'crayfish']","beef, garlic, leek, Crayfish, cooking oil, Ndole leaves, ""le secret"" (a Cameroonian spice mix consisting of round African nutmeg, African pepper (pebe), and others), onions, Peanuts","['bitterleaf', 'peanut paste', 'meat (usually goat, pork, or fish)', 'shrimp', 'crayfish', 'onions', 'garlic', 'ginger', 'palm oil', 'seasoning cubes']","['beef', 'garlic', 'leek', 'Crayfish', 'cooking oil', 'Ndole leaves', 'le secret', 'onions', 'Peanuts', 'bitterleaf', 'peanut paste', 'meat (usually goat, pork, or fish)', 'shrimp', 'ginger', 'palm oil', 'seasoning cubes']"
591,Kelen kelen,Africa,0,False,Senegal,Cameroon,"['Tomatoes', 'Onions', 'Garlic']","salt, cooking oil, Meat, bouquets of fresh lalo leaves (or Kelen kelen) or dried leaves, Rock salt, Tomato, Onions, mandjanga (dried shrimp), water (including meat cooking juice)","['Dried fish', 'Peanut butter', 'Tomatoes', 'Onions', 'Bell peppers', 'Garlic', 'Ginger', 'Palm oil', 'Chili peppers', 'Seasoning cubes']","['Salt', 'Cooking oil', 'Meat', 'Rock salt', 'Tomato', 'Onions', 'Water', 'Dried fish', 'Peanut butter', 'Bell peppers', 'Garlic', 'Ginger', 'Palm oil', 'Chili peppers', 'Seasoning cubes']"
591,Kelen kelen,Africa,1,False,Senegal,Cameroon,"['salt', 'tomato', 'onions']","salt, cooking oil, Meat, bouquets of fresh lalo leaves (or Kelen kelen) or dried leaves, Rock salt, Tomato, Onions, mandjanga (dried shrimp), water (including meat cooking juice)","['fish', 'tomatoes', 'onions', 'garlic', 'ginger', 'serrano peppers', 'paprika', 'vegetable oil', 'salt', 'pepper']","['salt', 'cooking oil', 'tomato', 'onions']"
591,Kelen kelen,Africa,2,False,Senegal,Cameroon,"['salt', 'onions', 'tomato']","salt, cooking oil, Meat, bouquets of fresh lalo leaves (or Kelen kelen) or dried leaves, Rock salt, Tomato, Onions, mandjanga (dried shrimp), water (including meat cooking juice)","['fish', 'onions', 'tomatoes', 'garlic', 'ginger', 'hot peppers', 'lemon juice', 'vegetable oil', 'salt', 'pepper']","['salt', 'cooking oil', 'onions', 'Tomato']"
591,Kelen kelen,Africa,3,False,Senegal,Cameroon,"['salt', 'tomatoes', 'onions']","salt, cooking oil, Meat, bouquets of fresh lalo leaves (or Kelen kelen) or dried leaves, Rock salt, Tomato, Onions, mandjanga (dried shrimp), water (including meat cooking juice)","['dried fish', 'tomatoes', 'onions', 'okra', 'hot peppers', 'garlic', 'ginger', 'palm oil', 'salt', 'seasoning cubes']","['salt', 'tomatoes', 'onions', 'garlic']"
591,Kelen kelen,Africa,4,False,Senegal,Cameroon,"['salt', 'cooking oil', 'Tomato', 'Onions', 'water', 'Kelen kelen']","salt, cooking oil, Meat, bouquets of fresh lalo leaves (or Kelen kelen) or dried leaves, Rock salt, Tomato, Onions, mandjanga (dried shrimp), water (including meat cooking juice)","['Kelen kelen', 'onions', 'garlic', 'ginger', 'tomatoes', 'maggi cubes', 'chili powder', 'salt', 'vegetable oil', 'water']","['salt', 'cooking oil', 'Meat', 'bouquets of fresh lalo leaves', 'Rock salt', 'Tomato', 'Onions', 'water', 'Kelen kelen', 'garlic', 'ginger', 'maggi cubes', 'chili powder', 'vegetable oil']"
391,"Doukoko, Okok or fumbwa",Africa,0,False,Congo,Cameroon,['palm oil'],"palm oil, meat, Okok leaves, peanut paste, dried shrimp","['cassava', 'palm oil', 'onions', 'tomatoes', 'salt', 'pepper', 'seasoning cubes', 'garlic', 'ginger', 'water']","['palm oil', 'meat', 'Okok leaves', 'peanut paste', 'dried shrimp', 'cassava', 'onions', 'tomatoes', 'salt', 'pepper', 'seasoning cubes', 'garlic', 'ginger', 'water']"
391,"Doukoko, Okok or fumbwa",Africa,1,False,Nigeria,Cameroon,['palm oil'],"palm oil, meat, Okok leaves, peanut paste, dried shrimp","['cassava', 'palm oil', 'onions', 'tomatoes', 'garlic', 'ginger', 'hot peppers', 'salt', 'seasoning cubes', 'smoked fish']","['palm oil', 'meat', 'Okok leaves', 'peanut paste', 'dried shrimp', 'cassava', 'onions', 'tomatoes', 'garlic', 'ginger', 'hot peppers', 'salt', 'seasoning cubes', 'smoked fish']"
391,"Doukoko, Okok or fumbwa",Africa,2,False,Nigeria.,Cameroon,['palm oil'],"palm oil, meat, Okok leaves, peanut paste, dried shrimp","['cassava', 'palm oil', 'onions', 'garlic', 'tomato paste', 'chili pepper', 'smoked fish', 'seasoning cubes', 'salt', 'water']","['palm oil', 'meat', 'Okok leaves', 'peanut paste', 'dried shrimp', 'cassava', 'onions', 'garlic', 'tomato paste', 'chili pepper', 'smoked fish', 'seasoning cubes', 'salt', 'water']"
391,"Doukoko, Okok or fumbwa",Africa,3,False,Nigeria.,Cameroon,"['palm oil', 'meat']","palm oil, meat, Okok leaves, peanut paste, dried shrimp","['cassava', 'palm oil', 'onions', 'garlic', 'ginger', 'tomatoes', 'hot pepper', 'salt', 'spices', 'fish or meat']","['palm oil', 'meat', 'Okok leaves', 'peanut paste', 'dried shrimp', 'cassava', 'onions', 'garlic', 'ginger', 'tomatoes', 'hot pepper', 'salt', 'spices', 'fish or meat']"
391,"Doukoko, Okok or fumbwa",Africa,4,False,Nigeria,Cameroon,['palm oil'],"palm oil, meat, Okok leaves, peanut paste, dried shrimp","['cassava', 'beef or fish', 'palm oil', 'onions', 'garlic', 'ginger', 'tomato paste', 'spices', 'salt', 'water']","['palm oil', 'meat', 'Okok leaves', 'peanut paste', 'dried shrimp', 'cassava', 'beef or fish', 'onions', 'garlic', 'ginger', 'tomato paste', 'spices', 'salt', 'water']"
458,Saŋa,Africa,0,True,Nepal,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon","['palm oil', 'onion', 'salt', 'water']","Sugar, Black Nightshade, Fresh corn, palmnut","['fish', 'okra', 'palm oil', 'onion', 'garlic', 'tomato', 'pepper', 'seasoning cubes', 'salt', 'water']","['palmnut', 'salt', 'palm oil', 'onion', 'garlic', 'tomato', 'pepper', 'seasoning cubes', 'water']"
458,Saŋa,Africa,1,True,Nigeria,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon","['palm oil', 'onions', 'seasoning', 'salt', 'water']","Sugar, Black Nightshade, Fresh corn, palmnut","['plantains', 'palm oil', 'onions', 'tomatoes', 'hot peppers', 'garlic', 'fish or meat (such as chicken or goat)', 'seasoning', 'salt', 'water']","['palmnut', 'plantains', 'palm oil', 'onions', 'tomatoes', 'hot peppers', 'garlic', 'seasoning', 'salt', 'water']"
458,Saŋa,Africa,2,True,Nepal.,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon","['Palmnut', 'Palm oil', 'Onions', 'Chili peppers', 'Salt', 'Pepper']","Sugar, Black Nightshade, Fresh corn, palmnut","['Plantain', 'Palm oil', 'Onions', 'Okra', 'Fish', 'Meat', 'Chili peppers', 'Salt', 'Pepper', 'Tomatoes']","['Sugar', 'Black Nightshade', 'Fresh corn', 'palmnut', 'Plantain', 'Palm oil', 'Onions', 'Okra', 'Fish', 'Meat', 'Chili peppers', 'Salt', 'Pepper', 'Tomatoes']"
458,Saŋa,Africa,3,False,Nepal,"Cameroon, Republic of the Congo, Equatorial Guinea, Gabon","['palmnut', 'palm oil', 'salt']","Sugar, Black Nightshade, Fresh corn, palmnut","['plantains', 'cassava', 'yam', 'sweet potatoes', 'hot peppers', 'onions', 'garlic', 'palm oil', 'salt', 'spices']","['sugar', 'black nightshade', 'fresh corn', 'palmnut', 'plantains', 'cassava', 'yam', 'sweet potatoes', 'hot peppers', 'onions', 'garlic', 'palm oil', 'salt', 'spices']"
